"(42432075, 42437074)"	1.355
"(42432099, 42452084)"	0.905
"(42432191, 42436856)"	2.282
"(42432558, 42443336)"	6.778
"(42432585, 42440001)"	5.154
"(42432605, 42440253)"	0.922
"(42432706, 42455761)"	5.81
"(42432825, 596775935)"	3.583
"(42432856, 42449971)"	3.737
"(42433260, 42433282)"	2.159
"(42433286, 42433822)"	2.282
"(42433569, 42437312)"	1.366
"(42434085, 100522741)"	2.387
"(42434148, 42449023)"	3.998
"(42434160, 42442480)"	1.514
"(42434172, 42444500)"	1.373
"(42434197, 42434201)"	1.222
"(42434201, 42434205)"	1.222
"(42434271, 5849918502)"	1.753
"(42434308, 42435880)"	1.001
"(42434845, 42445702)"	1.781
"(42434951, 3786901743)"	3.102
"(42435317, 42435319)"	2.223
"(42435331, 42435333)"	1.001
"(42435624, 4205565533)"	1.753
"(42435663, 5849918504)"	1.753
"(42435677, 42435680)"	1.753
"(42435707, 42435710)"	18.41
"(42435794, 42435802)"	2.515
"(42435837, 42435844)"	1.001
"(42435856, 42435858)"	1.001
"(42435863, 42435865)"	1.001
"(42436371, 42448563)"	1.366
"(42436481, 42438795)"	5.237
"(42436481, 42445230)"	5.473
"(42436481, 596776057)"	1.312
"(42436511, 42445953)"	1.222
"(42436519, 42449982)"	3.737
"(42436575, 42445867)"	3.851
"(42436641, 596776349)"	2.5
"(42436701, 42445936)"	4.524
"(42436703, 42436705)"	2.431
"(42436748, 42446266)"	1.373
"(42436753, 42446275)"	1.222
"(42436763, 42452026)"	0.975
"(42436763, 5216470727)"	0.975
"(42436788, 42448558)"	3.542
"(42437005, 42441521)"	1.366
"(42437052, 42442492)"	1.514
"(42437135, 588455857)"	0.905
"(42437363, 42439981)"	10.237
"(42437368, 42445011)"	2.442
"(42437428, 596775973)"	2.374
"(42437433, 42447069)"	4.697
"(42437644, 42446701)"	5.154
"(42437678, 42446678)"	4.602
"(42438300, 595245859)"	2.319
"(42438784, 42440710)"	2.658
"(42438805, 42439567)"	2.039
"(42438881, 42445926)"	1.222
"(42438891, 42449956)"	3.919
"(42439249, 42445558)"	2.528
"(42439345, 42455200)"	0.975
"(42439537, 1692433940)"	4.254
"(42439955, 42439960)"	6.794
"(42439990, 42439994)"	10.237
"(42440356, 3350498747)"	0.905
"(42440401, 42453607)"	1.355
"(42440838, 42452015)"	1.781
"(42440838, 4778174564)"	1.781
"(42440934, 1241742627)"	1.497
"(42440946, 42453472)"	3.536
"(42441382, 595314119)"	1.366
"(42442417, 1733614298)"	1.514
"(42442492, 42442502)"	1.514
"(42442549, 42442552)"	1.514
"(42442555, 42442557)"	1.514
"(42442842, 42443513)"	2.159
"(42442848, 1773084402)"	2.739
"(42442850, 42453166)"	1.355
"(42443024, 42446472)"	1.791
"(42443363, 4016646206)"	3.241
"(42443561, 42445011)"	2.442
"(42443563, 42454433)"	5.81
"(42444108, 1538237325)"	0.905
"(42444108, 278609760)"	0.905
"(42444116, 42444123)"	0.905
"(42444456, 596776654)"	0.995
"(42444829, 42453175)"	3.998
"(42445037, 42445039)"	4.48
"(42445037, 42455643)"	1.497
"(42445411, 42445413)"	14.279
"(42445520, 1692433916)"	2.163
"(42445558, 42449017)"	3.993
"(42445651, 42445910)"	9.865
"(42445769, 42449345)"	6.772
"(42445823, 42447182)"	2.5
"(42445908, 42452973)"	4.125
"(42445909, 42445910)"	9.865
"(42445936, 42445941)"	4.524
"(42445936, 42450426)"	2.387
"(42446086, 596776260)"	1.494
"(42446528, 42453104)"	8.684
"(42446552, 42454997)"	1.863
"(42447030, 42449982)"	7.139
"(42447060, 42449985)"	3.354
"(42447084, 42454691)"	1.312
"(42447132, 42450028)"	1.791
"(42448563, 42455200)"	0.975
"(42449308, 3786901738)"	3.102
"(42449570, 42452040)"	0.975
"(42449576, 1919595925)"	2.508
"(42464273, 42482398)"	0.82
"(42464848, 42491585)"	2.208
"(42470218, 42497116)"	1.0
"(42470218, 42512428)"	1.0
"(42471652, 42509320)"	1.0
"(42473569, 42473572)"	1.0
"(42473572, 42514789)"	1.0
"(42474802, 42474811)"	1.72
"(42474993, 42474997)"	1.0
"(42475021, 42475027)"	1.0
"(42475551, 42475553)"	1.72
"(42475569, 2806745705)"	1.72
"(42476080, 42486371)"	1.72
"(42476610, 42476614)"	0.82
"(42476621, 42476625)"	0.82
"(42476629, 42476636)"	0.82
"(42476673, 42476675)"	0.82
"(42477655, 5330321649)"	1.676
"(42481904, 42491554)"	2.208
"(42481904, 4526565698)"	2.208
"(42482398, 2089937767)"	0.82
"(42482726, 598629655)"	1.0
"(42485154, 42502330)"	1.0
"(42488696, 42528763)"	1.781
"(42491152, 42527635)"	1.355
"(42491173, 42527647)"	4.021
"(42497591, 42497593)"	0.922
"(42497598, 42497602)"	0.922
"(42505086, 42536381)"	1.0
"(42514789, 42514792)"	1.0
"(42520572, 4593135573)"	1.355
"(42735984, 5116063237)"	1.001
"(42736033, 42736037)"	1.001
"(42736268, 5296140997)"	1.001
"(42736282, 42736286)"	1.001
"(42736339, 596668816)"	1.001
"(42742605, 42742609)"	1.001
"(42763082, 42764810)"	1.001
"(42796283, 42804883)"	1.0
"(42798007, 280638200)"	0.745
"(42800665, 1702847480)"	1.0
"(42802052, 42802054)"	1.0
"(42815780, 42815782)"	2.486
"(42818232, 42841803)"	1.771
"(42819142, 42819144)"	0.745
"(42822520, 42822522)"	0.745
"(42827392, 42870277)"	1.257
"(42827962, 42846208)"	1.771
"(42830872, 42882408)"	1.0
"(42831221, 42859218)"	1.257
"(42834180, 5794904479)"	0.82
"(42839079, 42866051)"	1.257
"(42841708, 42912462)"	0.745
"(42843573, 42843577)"	1.676
"(42849703, 5104280319)"	1.771
"(42864880, 42909624)"	2.591
"(42870297, 42870299)"	1.257
"(42870348, 42870355)"	1.257
"(42882161, 42922021)"	0.745
"(42885584, 598668877)"	1.0
"(42885645, 42885663)"	1.0
"(42885681, 42885685)"	1.0
"(42886862, 42910013)"	0.745
"(42887777, 42894850)"	0.745
"(42889725, 42917985)"	0.745
"(42894087, 42942036)"	0.745
"(42909624, 4826663674)"	2.591
"(42910593, 42910603)"	1.771
"(42917872, 42932884)"	1.741
"(42920217, 276204325)"	1.741
"(42931283, 42941954)"	0.745
"(449658617, 598227836)"	1.781
"(4597668020, 4597668044)"	2.259
"(476025020, 3440153798)"	0.82
"(486864458, 3785707059)"	2.345
"(486864458, 486871373)"	2.345
"(486867405, 3212472843)"	2.345
"(4899886546, 4899886584)"	0.922
"(529049383, 529283310)"	0.775
"(529062409, 5214547508)"	0.775
"(5396265649, 5396265665)"	0.745
"(5396265654, 5396265663)"	0.745
"(5396265663, 5396265665)"	0.745
"(595314119, 2029349908)"	1.366
"(595790188, 595793819)"	0.775
"(597294491, 598433545)"	1.257
"(599041290, 599041302)"	1.0
"(5995553019, 6124099156)"	4.074
"(5995553019, 6153780511)"	4.074
"(60927650, 60927825)"	0.953
"(60927827, 595441960)"	0.953
"(60927827, 60927832)"	0.953
"(61261100, 254484327)"	0.922
"(61269797, 595245843)"	2.319
"(6153780511, 6181861015)"	4.074
"(6153866462, 6218794923)"	3.012
"(62915509, 62915525)"	4.602
"(1061531525, 1061531645)"	1.325
"(1061531550, 1061531818)"	1.325
"(1061531566, 1061531695)"	1.325
"(1061531603, 1061531839)"	1.325
"(1061531683, 1061531839)"	1.325
"(1061531731, 1061531736)"	1.325
"(1072019970, 2089938099)"	1.257
"(1259822852, 1259822853)"	1.72
"(1260335264, 1260335265)"	1.0
"(1506445762, 6223571524)"	1.325
"(2029349871, 2029349908)"	1.366
"(2408357235, 2408357249)"	1.001
"(246580982, 246648063)"	0.922
"(246890098, 246890279)"	0.922
"(247123651, 4682935360)"	4.602
"(274417836, 274420286)"	2.228
"(276204366, 592643538)"	1.741
"(277387017, 597311311)"	0.82
"(277578452, 277578666)"	0.745
"(277578666, 2797739003)"	0.745
"(3212472978, 5706568658)"	0.905
"(3630249566, 3785707059)"	2.345
"(370705004, 4878831008)"	0.922
"(4059141532, 4059141533)"	1.0
"(42421728, 42432736)"	1.001
"(42421741, 42437918)"	1.514
"(42421951, 42444223)"	0.905
"(42421974, 1241742627)"	1.497
"(42421982, 1241742743)"	1.514
"(42421996, 42438043)"	3.241
"(42422000, 42437052)"	1.514
"(42423070, 61269797)"	2.319
"(42424698, 587934347)"	0.953
"(42424937, 587812665)"	0.953
"(42425232, 42425570)"	1.001
"(42427086, 561035374)"	0.975
"(42427316, 42427319)"	4.507
"(42427369, 42427371)"	2.56
"(42427426, 42439840)"	2.686
"(42427762, 42445947)"	2.039
"(42428013, 42428014)"	3.284
"(42428015, 42446478)"	1.791
"(42428034, 42428037)"	1.494
"(42428039, 42428043)"	1.494
"(42428174, 4597668026)"	2.56
"(42428258, 42428264)"	9.279
"(42428297, 42439984)"	10.237
"(42428307, 42428308)"	5.083
"(42428308, 42428310)"	5.083
"(42428570, 1825841754)"	8.084
"(42428590, 42428595)"	0.975
"(42428595, 42428598)"	0.975
"(42428720, 42428723)"	0.975
"(42428770, 595314103)"	0.975
"(42428790, 42428799)"	0.975
"(42428912, 42428913)"	0.975
"(42428939, 42428941)"	0.975
"(42428944, 42428947)"	0.975
"(42429342, 42456066)"	1.312
"(42429645, 42429756)"	0.82
"(42429754, 486867432)"	2.345
"(42429766, 486868830)"	0.82
"(42429876, 42445879)"	3.851
"(42429888, 42429890)"	2.121
"(42429896, 42449918)"	1.222
"(42430164, 42439335)"	1.781
"(42430231, 1692433941)"	2.739
"(42430361, 42440004)"	10.303
"(42430468, 4321748238)"	1.366
"(42430603, 42438684)"	2.17
"(42430782, 42431528)"	2.176
"(42430791, 42430796)"	0.975
"(42430805, 4320028826)"	0.975
"(42430828, 42432205)"	2.096
"(42430857, 42449067)"	4.79
"(42430898, 3892037906)"	2.56
"(42430898, 42430903)"	2.56
"(42430984, 42430985)"	2.282
"(42431096, 42431099)"	0.995
"(42431470, 42440743)"	2.236
"(42431563, 42440966)"	5.81
"(42431563, 42455643)"	5.81
"(42431614, 42431617)"	0.922
"(42431626, 246858448)"	0.922
"(42431674, 596776017)"	3.354
"(42431677, 42431678)"	3.354
"(42431677, 42455694)"	8.734
"(42431678, 42437433)"	4.697
"(42431902, 3790255302)"	0.905
"(42432211, 42454742)"	2.096
"(42432564, 42442432)"	2.839
"(42432703, 42445018)"	5.426
"(42432706, 42443563)"	5.81
"(42432736, 42435341)"	1.001
"(42433218, 3350498747)"	0.905
"(42433260, 42433261)"	2.159
"(42433292, 42433295)"	2.508
"(42433574, 42452026)"	0.975
"(42433574, 42452040)"	0.975
"(42434087, 42449954)"	2.595
"(42434140, 42434196)"	1.222
"(42434148, 42434215)"	3.998
"(42434156, 42435310)"	2.223
"(42434161, 42441564)"	1.366
"(42434246, 42434249)"	0.775
"(42434412, 42434413)"	11.293
"(42434807, 42438547)"	2.686
"(42434810, 42435632)"	1.753
"(42434827, 42438684)"	6.772
"(42434827, 42445314)"	6.772
"(42435272, 42435275)"	2.28
"(42435323, 42435328)"	2.223
"(42435336, 42435337)"	1.001
"(42435509, 42447132)"	2.643
"(42435514, 42448238)"	5.335
"(42435514, 42450028)"	5.335
"(42435518, 42456066)"	1.312
"(42435603, 42439275)"	1.711
"(42435610, 42444916)"	3.1
"(42435644, 42435645)"	6.809
"(42435654, 42435657)"	1.753
"(42435680, 42443532)"	3.301
"(42435702, 42435705)"	15.968
"(42435802, 42435803)"	2.515
"(42435860, 42435861)"	1.001
"(42435880, 42443574)"	1.001
"(42436056, 42436336)"	1.781
"(42436109, 42436371)"	1.366
"(42436477, 596776057)"	1.312
"(42436486, 42436489)"	1.548
"(42436575, 42445879)"	3.851
"(42436700, 42436701)"	2.431
"(42436793, 42439537)"	4.254
"(42436903, 42453457)"	3.536
"(42437021, 42437280)"	3.75
"(42437058, 42441535)"	1.366
"(42437280, 42456543)"	5.123
"(42437368, 42445001)"	7.498
"(42437654, 42439952)"	6.794
"(42437670, 42446668)"	1.728
"(42438490, 42452954)"	1.753
"(42438862, 42442459)"	1.514
"(42438891, 42448813)"	2.595
"(42439275, 42439830)"	0.975
"(42439403, 42450025)"	5.335
"(42439823, 42439826)"	0.975
"(42440253, 42453564)"	0.922
"(42440545, 1692433920)"	2.508
"(42440545, 42440553)"	4.254
"(42440785, 5407894891)"	0.905
"(42440946, 42449098)"	3.536
"(42441535, 595314125)"	1.366
"(42441564, 42441569)"	1.366
"(42442247, 42445498)"	2.163
"(42442445, 42442451)"	1.514
"(42442542, 42443388)"	0.995
"(42443263, 42443264)"	1.494
"(42443264, 42446093)"	1.494
"(42443296, 42449017)"	1.222
"(42443320, 5117963654)"	1.325
"(42443381, 42443388)"	1.497
"(42443844, 1272562931)"	2.208
"(42444116, 588455857)"	0.905
"(42444897, 4557517555)"	1.753
"(42444991, 42445001)"	7.498
"(42445033, 1815133244)"	5.426
"(42445409, 4597668033)"	1.73
"(42445511, 1918039897)"	2.163
"(42445661, 42449938)"	1.222
"(42445908, 42445909)"	9.865
"(42445908, 561042193)"	4.125
"(42445950, 42445953)"	1.222
"(42445950, 596775946)"	10.51
"(42446275, 42449918)"	1.222
"(42446363, 42449550)"	5.81
"(42446941, 42446942)"	3.567
"(42446945, 42453986)"	3.567
"(42447235, 5542680310)"	3.737
"(42447435, 42451604)"	2.159
"(42448549, 4202908174)"	3.542
"(42448813, 42449954)"	2.595
"(42449314, 42449926)"	15.501
"(42449685, 42449932)"	1.222
"(42449985, 5542680310)"	3.737
"(42450352, 61271722)"	4.602
"(42452015, 4602414021)"	2.756
"(42453555, 593854257)"	0.922
"(42453986, 561042194)"	3.567
"(42454522, 4597668031)"	1.222
"(42458333, 561042193)"	4.125
"(42458435, 587812665)"	0.953
"(42461394, 248606828)"	0.922
"(42464200, 42476675)"	0.82
"(42464292, 42502920)"	0.82
"(42464409, 42490339)"	1.676
"(42466405, 42476656)"	0.82
"(42467466, 42474825)"	1.72
"(42471651, 42471652)"	1.0
"(42472683, 42476648)"	0.82
"(42474067, 42488973)"	1.0
"(42474067, 598629626)"	1.0
"(42474162, 42520569)"	1.355
"(42474162, 42520572)"	1.355
"(42474822, 42474825)"	1.72
"(42474976, 42474979)"	1.0
"(42475559, 5924218322)"	1.72
"(42475597, 42475604)"	1.72
"(42476080, 4705971225)"	1.72
"(42476580, 42476585)"	0.82
"(42476585, 42476610)"	0.82
"(42476629, 598031731)"	0.82
"(42477251, 4708375542)"	1.72
"(42478160, 42516555)"	1.781
"(42478536, 42511388)"	1.0
"(42480069, 42509239)"	2.684
"(42482410, 42482417)"	0.82
"(42486300, 42514734)"	1.72
"(42486371, 544352667)"	1.72
"(42488298, 42491462)"	1.355
"(42488298, 42531876)"	1.355
"(42488398, 42516555)"	1.781
"(42491478, 4593135567)"	2.345
"(42491554, 42497737)"	2.208
"(42491582, 42491585)"	2.208
"(42495624, 42495779)"	1.0
"(42497602, 42497607)"	0.922
"(42724759, 471243699)"	0.775
"(42735731, 42735798)"	1.001
"(42736290, 42736293)"	1.001
"(42736323, 42736328)"	1.001
"(42736331, 42736334)"	1.001
"(42736703, 42746222)"	1.001
"(42737957, 42742600)"	1.001
"(42742600, 42742739)"	1.001
"(42763894, 42764829)"	1.001
"(42787935, 1942055389)"	1.0
"(42791253, 42874544)"	2.228
"(42792794, 274420493)"	2.228
"(42793187, 106110474)"	0.82
"(42797788, 42825321)"	0.82
"(42800666, 1702847480)"	1.0
"(42801644, 42885595)"	1.0
"(42801971, 42814527)"	1.0
"(42807758, 42860019)"	1.771
"(42815799, 42815802)"	2.486
"(42815810, 42815813)"	2.486
"(42815813, 42849745)"	2.486
"(42815840, 42888672)"	1.741
"(42815968, 2875326391)"	0.82
"(42817758, 597294546)"	2.486
"(42819686, 42891030)"	1.483
"(42820836, 597294547)"	1.257
"(42822506, 42822509)"	0.745
"(42822524, 42822530)"	0.745
"(42824172, 42900657)"	1.741
"(42824661, 42885681)"	1.0
"(42825313, 597294481)"	0.82
"(42825315, 42825316)"	0.82
"(42825321, 597414628)"	0.82
"(42831221, 42870348)"	1.257
"(42831688, 42870376)"	1.257
"(42831859, 42843585)"	1.676
"(42836592, 42885685)"	1.0
"(42844306, 42911782)"	1.257
"(42845872, 42900660)"	1.741
"(42846322, 562073896)"	2.268
"(42849753, 42920217)"	1.741
"(42870235, 42870238)"	1.257
"(42882408, 42885576)"	1.0
"(42888672, 42926409)"	1.741
"(42889725, 42906557)"	0.745
"(42889891, 42898298)"	0.745
"(42891030, 42918895)"	1.483
"(42895454, 106134113)"	1.771
"(42901141, 42912447)"	0.745
"(42903773, 42910013)"	0.745
"(42912462, 42912467)"	0.745
"(42920204, 5421246251)"	1.483
"(42920473, 42932888)"	11.741
"(4320028826, 4679523598)"	2.159
"(4347550065, 4347550071)"	1.325
"(4597668026, 4597668036)"	2.56
"(4597668033, 4597668043)"	2.259
"(4616536348, 4616536352)"	2.756
"(4616536351, 4616536352)"	2.756
"(480212188, 4593135559)"	2.345
"(482617550, 2802726400)"	2.228
"(486869282, 1773076511)"	0.82
"(5396265649, 5396265677)"	0.745
"(595245920, 1672106382)"	2.319
"(596668816, 596668857)"	1.001
"(596775876, 596775914)"	4.645
"(596775907, 596775951)"	2.259
"(597294545, 597294553)"	1.257
"(597844596, 3026465132)"	2.208
"(598433545, 2708237394)"	1.257
"(598629578, 598629663)"	1.0
"(599041290, 599041383)"	1.0
"(61261104, 61269400)"	0.922
"(61275380, 247120300)"	4.602
"(61275601, 62915521)"	4.602
"(61275605, 247120300)"	4.602
"(100662028, 277481765)"	0.775
"(1061531504, 1061531807)"	1.325
"(1061531527, 1061531707)"	1.325
"(1061531527, 1061531787)"	1.325
"(1061531575, 1061531654)"	1.325
"(1061531727, 1061531730)"	1.325
"(1061531736, 1061531790)"	1.325
"(1061531768, 1061531810)"	1.325
"(106599704, 274420086)"	0.745
"(106666428, 3838924967)"	0.745
"(1272562931, 4158740807)"	2.208
"(1504153604, 6223571522)"	1.325
"(1672106385, 3533937800)"	2.319
"(1765378860, 2025097132)"	1.001
"(193868326, 371337239)"	1.001
"(2141026506, 3099327952)"	0.995
"(2447752433, 2447752440)"	0.745
"(246579753, 373903786)"	0.922
"(246580346, 246580982)"	0.922
"(246649429, 402475097)"	5.819
"(246650510, 247081122)"	0.922
"(246857084, 246890579)"	0.922
"(246858431, 5815234915)"	1.781
"(246858435, 373880031)"	1.781
"(246858445, 246890098)"	0.922
"(246889572, 246890279)"	0.922
"(276061379, 482640607)"	0.745
"(276207728, 588178907)"	1.257
"(276233402, 276233422)"	0.82
"(276314179, 5794904479)"	0.82
"(2802726394, 6219469864)"	1.483
"(280638530, 280638550)"	0.745
"(2844853152, 2844853154)"	1.257
"(2875326391, 4215741055)"	0.82
"(3046713421, 5951586866)"	2.591
"(3046713421, 6181861015)"	4.074
"(3718672443, 4557495130)"	4.498
"(3718672443, 6173564360)"	4.498
"(4059058475, 4059141533)"	1.0
"(4202908174, 4321748237)"	2.176
"(42421731, 42432737)"	2.492
"(42421769, 42443347)"	4.498
"(42421800, 42435308)"	1.222
"(42421820, 42441569)"	1.366
"(42421972, 42428575)"	3.976
"(42421985, 3533937800)"	2.282
"(42422053, 42448583)"	2.208
"(42423170, 277482762)"	0.995
"(42423885, 42433644)"	3.74
"(42424706, 254484327)"	0.922
"(42424706, 764744759)"	0.922
"(42424851, 42435310)"	2.223
"(42425232, 42443388)"	1.494
"(42425570, 42435331)"	1.001
"(42427371, 42430263)"	4.681
"(42427381, 42435610)"	1.753
"(42427427, 42435624)"	1.753
"(42427968, 42456049)"	7.139
"(42427972, 42431661)"	3.354
"(42428007, 42428010)"	3.284
"(42428020, 42428022)"	1.494
"(42428029, 42428032)"	1.494
"(42428063, 42442463)"	1.514
"(42428201, 42437881)"	3.851
"(42428283, 42428287)"	9.279
"(42428305, 42439996)"	5.083
"(42428308, 42440001)"	3.301
"(42428310, 42428312)"	5.083
"(42428436, 42449570)"	0.975
"(42428441, 42442269)"	2.508
"(42428491, 42436939)"	2.282
"(42428493, 42440721)"	2.771
"(42428714, 42428716)"	1.97
"(42428742, 42428746)"	0.975
"(42428799, 42428807)"	0.975
"(42428863, 42428867)"	0.975
"(42428922, 42428926)"	0.975
"(42428928, 42428931)"	0.975
"(42428934, 42428936)"	0.975
"(42428956, 42428958)"	0.975
"(42429334, 42447132)"	2.643
"(42429662, 42435603)"	6.564
"(42429666, 4872623863)"	6.772
"(42429685, 42445230)"	5.473
"(42429690, 42445236)"	2.515
"(42429690, 42449991)"	2.515
"(42429701, 42431777)"	2.282
"(42429762, 3212472843)"	2.345
"(42430063, 42439561)"	2.515
"(42430241, 42430247)"	2.658
"(42430247, 42430249)"	2.658
"(42430358, 42430361)"	13.604
"(42430363, 42446353)"	3.301
"(42430384, 42432818)"	1.325
"(42430796, 5837088105)"	0.975
"(42431002, 42431004)"	2.282
"(42431168, 1773084405)"	2.159
"(42431207, 42435746)"	5.007
"(42431505, 42436155)"	2.096
"(42431617, 42431626)"	0.922
"(42431656, 42449985)"	3.737
"(42431875, 42431877)"	2.208
"(42432436, 42437358)"	3.567
"(42432436, 42446488)"	3.567
"(42432558, 42443341)"	6.778
"(42432564, 1061531757)"	1.325
"(42432659, 5335109935)"	0.775
"(42432700, 42435675)"	1.753
"(42432834, 596775935)"	1.325
"(42433218, 42433243)"	0.905
"(42433567, 42437305)"	14.681
"(42433581, 42448558)"	3.542
"(42433587, 42456205)"	2.739
"(42434085, 42434087)"	2.387
"(42434087, 42444051)"	2.595
"(42434439, 42437368)"	6.195
"(42434439, 42437371)"	6.195
"(42434810, 42435633)"	1.753
"(42434946, 42452973)"	5.154
"(42435420, 42435422)"	2.686
"(42435504, 42448216)"	1.753
"(42435581, 42436427)"	2.096
"(42435581, 42454742)"	2.096
"(42435596, 42435598)"	4.853
"(42435599, 42435603)"	4.853
"(42435663, 42437368)"	4.125
"(42435687, 42435702)"	15.968
"(42435714, 42435716)"	5.666
"(42435761, 42435763)"	4.011
"(42435814, 1905863520)"	2.515
"(42435825, 1905863520)"	2.515
"(42435852, 42435856)"	1.001
"(42436109, 42448568)"	1.366
"(42436129, 6210448840)"	2.17
"(42436486, 42438800)"	2.515
"(42436492, 42438805)"	2.039
"(42436546, 42444817)"	3.545
"(42436586, 4138911201)"	1.222
"(42436701, 42445930)"	4.524
"(42436707, 42449961)"	3.919
"(42436710, 42436714)"	2.431
"(42436914, 42459137)"	3.925
"(42436990, 42442528)"	1.514
"(42437218, 42446733)"	1.514
"(42437343, 42453604)"	3.998
"(42437343, 42455051)"	3.998
"(42437363, 42439972)"	5.083
"(42437384, 42443336)"	4.498
"(42437425, 42445976)"	1.222
"(42437428, 42447230)"	7.512
"(42437663, 42444960)"	5.056
"(42437693, 42451695)"	1.728
"(42438509, 42456060)"	2.454
"(42438791, 42439556)"	2.444
"(42438881, 42445928)"	1.222
"(42439203, 42456543)"	5.123
"(42439236, 42445543)"	7.914
"(42439335, 42450325)"	1.781
"(42440009, 42440012)"	18.719
"(42440015, 42440020)"	5.154
"(42440397, 42446021)"	1.222
"(42440463, 42449956)"	3.919
"(42440532, 42448570)"	1.366
"(42440545, 42449580)"	2.508
"(42442422, 1733614298)"	1.514
"(42442475, 42442480)"	1.514
"(42442502, 42443363)"	1.744
"(42442943, 42449948)"	1.73
"(42443068, 42450057)"	2.5
"(42443344, 42443346)"	6.778
"(42443413, 42447295)"	1.514
"(42443532, 42445020)"	5.426
"(42443556, 42454428)"	3.567
"(42443570, 42453548)"	0.922
"(42444223, 42444230)"	0.905
"(42444960, 42444964)"	5.056
"(42445039, 42450341)"	2.07
"(42445374, 42445378)"	4.125
"(42445409, 42456568)"	3.102
"(42445511, 1692433916)"	2.163
"(42445617, 42452084)"	0.905
"(42445653, 561042197)"	3.102
"(42445661, 42449942)"	1.222
"(42445899, 42445903)"	1.222
"(42445972, 42445976)"	1.222
"(42445994, 596776027)"	1.222
"(42446504, 42455751)"	3.74
"(42447030, 42459114)"	7.139
"(42447228, 42457788)"	2.374
"(42447230, 42455666)"	7.512
"(42447303, 5838916777)"	4.006
"(42448216, 596776074)"	2.643
"(42448379, 42449963)"	3.919
"(42448549, 1919595928)"	1.781
"(42448593, 1538237248)"	2.208
"(42448996, 42453545)"	4.602
"(42449098, 42453468)"	3.536
"(42449580, 42449582)"	2.508
