,dropoff_datetime,dropoff_latitude,dropoff_longitude,dropoff_taxizone_id,ehail_fee,extra,fare_amount,improvement_surcharge,mta_tax,passenger_count,payment_type,pickup_datetime,pickup_latitude,pickup_longitude,pickup_taxizone_id,rate_code_id,store_and_fwd_flag,tip_amount,tolls_amount,total_amount,trip_distance,trip_type,vendor_id,trip_id
123,2009-01-01 00:17:56,40.761284,-73.995926,50.0,,0.0,13.8,,,,"""Cash""",2009-01-01 00:02:08,40.761284,-73.995926,50.0,,,0.0,0.0,13.8,4.3,"""yellow""","""CMT""",123
124,2009-01-01 00:15:25,40.743683,-73.99974,68.0,,0.0,9.8,,,,"""Cash""",2009-01-01 00:02:09,40.720634,-73.98721,148.0,,,0.0,0.0,9.8,2.5,"""yellow""","""CMT""",124
125,2009-01-01 00:22:02,40.750256,-73.99124,186.0,,0.0,12.6,,,,"""Cash""",2009-01-01 00:02:10,40.72172,-73.98744,148.0,,,0.0,0.0,12.6,2.9,"""yellow""","""CMT""",125
126,2009-01-01 00:05:32,40.746265,-73.98144,170.0,,0.0,4.6,,,,"""Cash""",2009-01-01 00:02:10,40.738525,-73.9885,234.0,,,0.0,0.0,4.6,0.7,"""yellow""","""CMT""",126
127,2009-01-01 00:04:02,40.734097,-73.9898,79.0,,0.0,4.2,,,,"""Cash""",2009-01-01 00:02:10,40.72546,-73.995125,114.0,,,0.0,0.0,4.2,0.7,"""yellow""","""CMT""",127
128,2009-01-01 00:03:47,40.74413,-73.989075,234.0,,0.0,3.8,,,,"""Cash""",2009-01-01 00:02:12,40.74854000000001,-73.98535,164.0,,,0.0,0.0,3.8,0.4,"""yellow""","""CMT""",128
129,2009-01-01 00:25:36,40.79327,-73.97094,238.0,,0.0,17.8,,,,"""Cash""",2009-01-01 00:02:13,40.72490300000001,-73.99209,79.0,,,0.0,0.0,17.8,5.8,"""yellow""","""CMT""",129
130,2009-01-01 00:05:57,40.744385,-73.98100000000002,170.0,,0.0,4.6,,,,"""Cash""",2009-01-01 00:02:13,40.742207,-73.97457,137.0,,,0.0,0.0,4.6,0.5,"""yellow""","""CMT""",130
131,2009-01-01 00:07:18,40.72724,-74.00184,211.0,,0.0,5.4,,,,"""Cash""",2009-01-01 00:02:13,40.72427,-73.997826,211.0,,,0.0,0.0,5.4,0.7,"""yellow""","""CMT""",131
132,2009-01-01 00:07:46,40.76157,-73.975914,161.0,,0.0,5.4,,,,"""Cash""",2009-01-01 00:02:14,40.75884600000001,-73.96395,229.0,,,0.0,0.0,5.4,0.7,"""yellow""","""CMT""",132
133,2009-01-01 00:09:26,40.748867,-73.99164,186.0,,0.0,6.6,,,,"""Cash""",2009-01-01 00:02:14,40.730793,-74.00163,249.0,,,0.0,0.0,6.6,1.5,"""yellow""","""CMT""",133
134,2009-01-01 00:07:11,40.75834,-73.97496,161.0,,0.0,5.0,,,,"""Cash""",2009-01-01 00:02:14,40.758373,-73.98183,230.0,,,0.0,0.0,5.0,0.5,"""yellow""","""CMT""",134
135,2009-01-01 00:06:24,40.72987,-73.99848,114.0,,0.0,5.0,,,,"""Cash""",2009-01-01 00:02:14,40.738365,-73.99978,249.0,,,0.0,0.0,5.0,0.7,"""yellow""","""CMT""",135
136,2009-01-01 00:26:27,40.780247,-73.95361,236.0,,0.5,16.1,,,,"""CREDIT""",2009-01-01 00:02:15,40.729282,-74.00366,249.0,,,2.0,0.0,18.6,5.1,"""yellow""","""DDS""",136
137,2009-01-01 00:16:47,40.81525,-73.91139,159.0,,0.0,13.4,,,,"""Cash""",2009-01-01 00:02:16,40.778862,-73.953835,263.0,,,0.0,0.0,13.4,4.1,"""yellow""","""CMT""",137
138,2009-01-01 00:20:58,40.798363,-73.93961,74.0,,0.5,20.9,,,,"""CASH""",2009-01-01 00:02:20,40.728386,-74.00068,114.0,,,0.0,0.0,21.4,8.1,"""yellow""","""DDS""",138
139,2009-01-01 00:16:24,40.753723,-73.97254000000002,162.0,,0.0,10.2,,,,"""Cash""",2009-01-01 00:02:21,40.734707,-74.00227,249.0,,,0.0,0.0,10.2,2.5,"""yellow""","""CMT""",139
140,2009-01-01 00:08:25,40.75126,-73.983536,164.0,,0.0,6.2,,,,"""Cash""",2009-01-01 00:02:22,40.764587,-73.97294000000002,43.0,,,0.0,0.0,6.2,1.3,"""yellow""","""CMT""",140
141,2009-01-01 00:08:40,40.809216,-73.94385,42.0,,0.5,5.3,,,,"""CASH""",2009-01-01 00:02:24,40.809216,-73.94385,42.0,,,0.0,0.0,5.8,1.0,"""yellow""","""DDS""",141
142,2009-01-01 00:15:57,40.752247,-73.97544,162.0,,0.0,10.6,,,,"""Cash""",2009-01-01 00:02:24,40.765118,-73.980736,163.0,,,0.0,0.0,10.6,2.4,"""yellow""","""CMT""",142
143,2009-01-01 00:06:00,40.788128,-73.97859,239.0,,0.0,4.6,,,,"""Cash""",2009-01-01 00:02:26,40.78074,-73.97627,239.0,,,0.0,0.0,4.6,0.8,"""yellow""","""CMT""",143
144,2009-01-01 00:05:14,40.68927,-73.97858000000002,97.0,,0.0,4.2,,,,"""Cash""",2009-01-01 00:02:28,40.693386,-73.97369,97.0,,,0.0,0.0,4.2,0.6,"""yellow""","""CMT""",144
145,2009-01-01 00:04:33,40.7261,-73.99199,114.0,,0.0,3.8,,,,"""Cash""",2009-01-01 00:02:28,40.730427,-73.99282,113.0,,,0.0,0.0,3.8,0.3,"""yellow""","""CMT""",145
146,2009-01-01 00:22:02,40.737675,-73.86155,56.0,,0.0,25.8,,,,"""Cash""",2009-01-01 00:02:30,40.79089000000001,-73.95351,75.0,,,0.0,4.15,29.95,11.1,"""yellow""","""CMT""",146
147,2009-01-01 00:12:19,40.723362,-73.97700999999998,4.0,,0.0,7.8,,,,"""Credit""",2009-01-01 00:02:30,40.730972,-74.00118,114.0,,,1.0,0.0,8.8,1.6,"""yellow""","""CMT""",147
148,2009-01-01 00:14:45,0.0,0.0,,,0.0,9.4,,,,"""Cash""",2009-01-01 00:02:31,0.0,0.0,,,,0.0,0.0,9.4,2.3,"""yellow""","""CMT""",148
149,2009-01-01 00:06:57,0.0,0.0,,,0.0,5.0,,,,"""Cash""",2009-01-01 00:02:32,0.0,0.0,,,,0.0,0.0,5.0,0.7,"""yellow""","""CMT""",149
150,2009-01-01 00:21:27,40.78338,-73.98274,239.0,,0.0,15.0,,,,"""Cash""",2009-01-01 00:02:32,40.731216,-73.98831,79.0,,,0.0,0.0,15.0,4.8,"""yellow""","""CMT""",150
151,2009-01-01 00:17:31,40.779198,-73.95066,263.0,,0.0,13.4,,,,"""Cash""",2009-01-01 00:02:34,40.75083,-74.00198,246.0,,,0.0,0.0,13.4,4.6,"""yellow""","""CMT""",151
152,2009-01-01 00:08:04,40.777634,-73.95493,236.0,,0.0,7.4,,,,"""Cash""",2009-01-01 00:02:35,40.751816,-73.97665,162.0,,,0.0,0.0,7.4,2.2,"""yellow""","""CMT""",152
153,2009-01-01 00:03:24,40.71601,-73.95546999999998,255.0,,0.0,3.0,,,,"""Cash""",2009-01-01 00:02:36,40.71700300000001,-73.95633000000002,255.0,,,0.0,0.0,3.0,0.0,"""yellow""","""CMT""",153
154,2009-01-01 00:07:30,40.691555,-73.97256999999998,97.0,,0.0,5.8,,,,"""Cash""",2009-01-01 00:02:36,40.69261,-73.959854,49.0,,,0.0,0.0,5.8,1.0,"""yellow""","""CMT""",154
155,2009-01-01 00:04:17,40.74297,-73.99574,90.0,,0.0,3.8,,,,"""Cash""",2009-01-01 00:02:36,40.750443,-73.99154,186.0,,,0.0,0.0,3.8,0.5,"""yellow""","""CMT""",155
156,2009-01-01 00:23:32,40.745228,-73.99233000000002,186.0,,0.0,24.2,,,,"""Cash""",2009-01-01 00:02:37,40.769108,-73.86264,138.0,,,0.0,4.15,28.35,9.8,"""yellow""","""CMT""",156
157,2009-01-01 00:08:59,40.71029,-74.00983000000002,261.0,,0.0,7.4,,,,"""Cash""",2009-01-01 00:02:38,40.734367,-73.989914,113.0,,,0.0,0.0,7.4,2.2,"""yellow""","""CMT""",157
158,2009-01-01 00:08:39,40.772972,-73.958275,236.0,,0.0,6.2,,,,"""Cash""",2009-01-01 00:02:38,40.76849,-73.96937,237.0,,,0.0,0.0,6.2,1.0,"""yellow""","""CMT""",158
159,2009-01-01 00:10:46,40.748386,-73.98683,164.0,,0.0,6.6,,,,"""Credit""",2009-01-01 00:02:39,40.739407,-73.9827,107.0,,,0.99,0.0,7.59,1.0,"""yellow""","""CMT""",159
160,2009-01-01 00:15:48,40.754475,-73.96891,229.0,,0.0,11.0,,,,"""Cash""",2009-01-01 00:02:39,40.78341,-73.97065,43.0,,,0.0,0.0,11.0,2.9,"""yellow""","""CMT""",160
161,2009-01-01 00:11:24,40.746838,-73.98179,164.0,,0.0,7.8,,,,"""Cash""",2009-01-01 00:02:40,40.766373,-73.97804000000002,163.0,,,0.0,0.0,7.8,1.8,"""yellow""","""CMT""",161
162,2009-01-01 00:25:31,40.732765,-73.99594,113.0,,0.0,13.8,,,,"""Cash""",2009-01-01 00:02:41,40.733982,-73.9993,249.0,,,0.0,0.0,13.8,3.3,"""yellow""","""CMT""",162
163,2009-01-01 00:08:19,40.735695,-74.036674,,,0.0,6.2,,,,"""Cash""",2009-01-01 00:02:41,40.735695,-74.036674,,,,0.0,0.0,6.2,1.1,"""yellow""","""CMT""",163
164,2009-01-01 00:05:35,40.774258,-73.98292,142.0,,0.0,4.6,,,,"""Cash""",2009-01-01 00:02:41,40.78154,-73.97585,239.0,,,0.0,0.0,4.6,0.7,"""yellow""","""CMT""",164
165,2009-01-01 00:06:21,40.785187,-73.978714,239.0,,0.0,5.4,,,,"""Cash""",2009-01-01 00:02:42,40.77222,-73.98201,142.0,,,0.0,0.0,5.4,1.0,"""yellow""","""CMT""",165
166,2009-01-01 00:42:59,40.823067,-73.95312,116.0,,0.0,37.0,,,,"""Cash""",2009-01-01 00:02:43,40.70591,-73.89659,198.0,,,0.0,0.0,37.0,14.2,"""yellow""","""CMT""",166
167,2009-01-01 00:14:53,40.731785,-74.00333,249.0,,0.0,9.4,,,,"""Cash""",2009-01-01 00:02:43,40.74754,-73.97693000000002,170.0,,,0.0,0.0,9.4,2.4,"""yellow""","""CMT""",167
168,2009-01-01 00:35:49,40.875618,-73.8873,18.0,,0.0,33.0,,,,"""Cash""",2009-01-01 00:02:44,40.742085,-73.99344,90.0,,,0.0,0.0,33.0,13.4,"""yellow""","""CMT""",168
169,2009-01-01 00:19:41,40.75229,-73.97983599999998,170.0,,0.0,31.0,,,,"""Cash""",2009-01-01 00:02:44,40.677406,-73.982605,181.0,,,0.0,0.0,31.0,7.8,"""yellow""","""CMT""",169
170,2009-01-01 00:26:35,40.729656,-74.03983000000002,,,0.0,19.4,,,,"""Cash""",2009-01-01 00:02:44,40.763622,-73.98518,48.0,,,0.0,0.0,19.4,6.2,"""yellow""","""CMT""",170
171,2009-01-01 00:48:05,40.71746,-73.939095,80.0,,0.0,53.0,,,,"""Cash""",2009-01-01 00:02:45,40.647278,-73.78851,132.0,,,0.0,0.0,53.0,22.0,"""yellow""","""CMT""",171
172,2009-01-01 00:17:25,40.75523,-73.93760999999998,146.0,,0.0,13.8,,,,"""Cash""",2009-01-01 00:02:48,40.713493,-73.95826,255.0,,,0.0,0.0,13.8,4.2,"""yellow""","""CMT""",172
173,2009-01-01 00:11:18,40.702698,-74.01275,88.0,,0.0,9.0,,,,"""Cash""",2009-01-01 00:02:50,40.729527,-73.98958,79.0,,,0.0,0.0,9.0,2.5,"""yellow""","""CMT""",173
174,2009-01-01 00:13:58,40.766537,-73.952156,140.0,,0.0,10.2,,,,"""Credit""",2009-01-01 00:02:50,40.77861400000001,-73.98127,142.0,,,1.53,0.0,11.73,2.6,"""yellow""","""CMT""",174
175,2009-01-01 00:09:28,40.756214,-73.97463,162.0,,0.0,5.8,,,,"""Cash""",2009-01-01 00:02:51,40.762314,-73.9793,230.0,,,0.0,0.0,5.8,0.7,"""yellow""","""CMT""",175
176,2009-01-01 00:04:19,40.724155,-73.99786999999998,211.0,,0.0,3.8,,,,"""Cash""",2009-01-01 00:02:52,40.724194,-73.99776,144.0,,,0.0,0.0,3.8,0.0,"""yellow""","""CMT""",176
177,2009-01-01 00:07:07,40.728565,-73.98781600000002,79.0,,0.0,5.5,,,,"""Cash""",2009-01-01 00:02:52,40.734875,-73.99101,113.0,,,0.0,0.0,5.5,0.7,"""yellow""","""CMT""",177
178,2009-01-01 00:10:19,40.773113,-73.95844,236.0,,0.0,8.2,,,,"""Cash""",2009-01-01 00:02:53,40.748093,-73.97485999999998,170.0,,,0.0,0.0,8.2,2.2,"""yellow""","""CMT""",178
179,2009-01-01 00:17:00,40.767235,-73.98991,48.0,,0.0,10.6,,,,"""Cash""",2009-01-01 00:02:53,40.73509,-73.99113,234.0,,,0.0,0.0,10.6,2.9,"""yellow""","""CMT""",179
180,2009-01-01 00:23:27,40.77009,-73.9109,223.0,,0.0,17.4,,,,"""Cash""",2009-01-01 00:02:54,40.72637,-73.98352,79.0,,,0.0,0.0,17.4,6.0,"""yellow""","""CMT""",180
181,2009-01-01 00:12:09,40.714146,-73.95565,255.0,,0.5,9.3,,,,"""CASH""",2009-01-01 00:02:54,40.72946,-73.987175,79.0,,,0.0,0.0,9.8,2.9,"""yellow""","""DDS""",181
182,2009-01-01 00:05:39,40.80401,-73.96704,24.0,,0.0,4.2,,,,"""Cash""",2009-01-01 00:02:54,40.80651,-73.96027,166.0,,,0.0,0.0,4.2,0.5,"""yellow""","""CMT""",182
183,2009-01-01 00:05:09,40.756027,-73.9525,,,0.0,5.4,,,,"""No Charge""",2009-01-01 00:02:55,40.75575300000001,-73.94081,193.0,,,0.0,0.0,5.4,1.2,"""yellow""","""CMT""",183
184,2009-01-01 00:34:15,40.70903,-74.17265,,,0.0,67.8,,,,"""Credit""",2009-01-01 00:02:56,40.76553,-73.97883,163.0,,,11.67,10.0,89.47,14.9,"""yellow""","""CMT""",184
185,2009-01-01 00:13:19,40.72286,-73.98888000000002,148.0,,0.0,13.4,,,,"""Cash""",2009-01-01 00:02:56,40.766537,-73.96513,237.0,,,0.0,0.0,13.4,4.7,"""yellow""","""CMT""",185
186,2009-01-01 00:11:09,40.74835,-73.97078,233.0,,0.0,8.2,,,,"""Cash""",2009-01-01 00:02:57,40.768692,-73.95255,140.0,,,0.0,0.0,8.2,2.1,"""yellow""","""CMT""",186
187,2009-01-01 00:11:30,40.75109000000001,-73.96915,233.0,,0.0,8.6,,,,"""Cash""",2009-01-01 00:02:58,40.736076,-73.99786999999998,249.0,,,0.0,0.0,8.6,2.5,"""yellow""","""CMT""",187
188,2009-01-01 00:11:15,40.75403,-73.99971,246.0,,0.0,7.4,,,,"""Cash""",2009-01-01 00:02:59,40.736824,-74.001015,249.0,,,0.0,0.0,7.4,1.5,"""yellow""","""CMT""",188
189,2009-01-01 00:16:50,40.7837,-73.94563000000002,75.0,,0.0,9.0,,,,"""Cash""",2009-01-01 00:02:59,40.775894,-73.950874,263.0,,,0.0,0.0,9.0,0.6,"""yellow""","""CMT""",189
190,2009-01-01 00:18:16,40.73192,-74.003365,249.0,,0.0,11.4,,,,"""Cash""",2009-01-01 00:03:00,40.755966,-73.9834,230.0,,,0.0,0.0,11.4,3.4,"""yellow""","""CMT""",190
191,2009-01-01 00:10:14,40.729362,-74.00105,114.0,,0.0,6.6,,,,"""Cash""",2009-01-01 00:03:00,40.728764,-73.98168000000003,79.0,,,0.0,0.0,6.6,1.3,"""yellow""","""CMT""",191
192,2009-01-01 00:48:52,40.764267,-73.96856,237.0,,0.0,23.0,,,,"""Cash""",2009-01-01 00:03:00,40.76091,-73.9906,48.0,,,0.0,0.0,23.0,2.9,"""yellow""","""CMT""",192
193,2009-01-01 00:23:10,40.673866,-73.98015,181.0,,0.0,21.0,,,,"""Cash""",2009-01-01 00:03:00,40.744373,-73.97322,170.0,,,0.0,0.0,21.0,7.7,"""yellow""","""CMT""",193
194,2009-01-01 00:09:48,40.739086,-73.9796,137.0,,0.0,6.6,,,,"""Cash""",2009-01-01 00:03:03,40.721737,-73.98761999999998,148.0,,,0.0,0.0,6.6,1.6,"""yellow""","""CMT""",194
195,2009-01-01 00:09:25,40.786655,-73.97582,239.0,,0.0,7.4,,,,"""Cash""",2009-01-01 00:03:03,40.760117,-73.99501,48.0,,,0.0,0.0,7.4,2.1,"""yellow""","""CMT""",195
196,2009-01-01 00:06:48,40.735306,-73.85078399999998,95.0,,0.0,5.4,,,,"""Cash""",2009-01-01 00:03:03,40.721336,-73.84425,95.0,,,0.0,0.0,5.4,1.0,"""yellow""","""CMT""",196
197,2009-01-01 00:08:41,40.730026,-73.99235,113.0,,0.0,5.8,,,,"""Cash""",2009-01-01 00:03:04,40.719337,-73.99438,148.0,,,0.0,0.0,5.8,1.0,"""yellow""","""CMT""",197
198,2009-01-01 00:08:12,40.7415,-73.99915,90.0,,0.0,5.4,,,,"""Cash""",2009-01-01 00:03:04,40.73418,-74.00253000000002,249.0,,,0.0,0.0,5.4,0.7,"""yellow""","""CMT""",198
199,2009-01-01 00:18:37,40.750698,-73.98087,170.0,,0.0,9.8,,,,"""Cash""",2009-01-01 00:03:04,40.734264,-73.99956,249.0,,,0.0,0.0,9.8,1.7,"""yellow""","""CMT""",199
200,2009-01-01 00:16:52,40.748367,-73.98009499999998,170.0,,0.0,10.6,,,,"""Cash""",2009-01-01 00:03:04,40.742966,-74.00766999999998,246.0,,,0.0,0.0,10.6,2.6,"""yellow""","""CMT""",200
201,2009-01-01 00:07:33,40.718094,-74.01488,13.0,,0.0,5.4,,,,"""Cash""",2009-01-01 00:03:05,40.71371,-73.998985,45.0,,,0.0,0.0,5.4,1.0,"""yellow""","""CMT""",201
202,2009-01-01 00:20:10,40.717655,-73.96348,255.0,,0.0,15.4,,,,"""Credit""",2009-01-01 00:03:06,40.70707700000001,-74.013695,261.0,,,0.0,20.0,35.4,5.1,"""yellow""","""CMT""",202
203,2009-01-01 00:10:00,40.794704,-73.96766,151.0,,0.0,6.6,,,,"""Cash""",2009-01-01 00:03:06,40.789787,-73.9773,238.0,,,0.0,0.0,6.6,1.4,"""yellow""","""CMT""",203
204,2009-01-01 00:15:07,40.77588,-73.95621,236.0,,0.0,10.6,,,,"""Cash""",2009-01-01 00:03:06,40.74883300000001,-73.984505,164.0,,,0.0,0.0,10.6,3.0,"""yellow""","""CMT""",204
205,2009-01-01 00:20:37,40.779457,-73.98791,143.0,,0.5,14.5,,,,"""CASH""",2009-01-01 00:03:07,40.726322,-73.99843,114.0,,,0.0,0.0,15.0,4.8,"""yellow""","""DDS""",205
206,2009-01-01 00:11:42,40.733482,-74.001274,249.0,,0.5,6.5,,,,"""CASH""",2009-01-01 00:03:08,40.722538,-73.98614,79.0,,,0.0,0.0,7.0,1.3,"""yellow""","""DDS""",206
207,2009-01-01 00:10:17,40.76096,-73.960884,140.0,,0.0,7.8,,,,"""Cash""",2009-01-01 00:03:09,40.738865,-73.98063,137.0,,,0.0,0.0,7.8,2.1,"""yellow""","""CMT""",207
208,2009-01-01 00:13:39,40.726524,-73.98358,79.0,,0.0,9.0,,,,"""Cash""",2009-01-01 00:03:11,40.750183,-73.99198,186.0,,,0.0,0.0,9.0,2.3,"""yellow""","""CMT""",208
209,2009-01-01 00:08:48,0.0,0.0,,,0.0,5.8,,,,"""Cash""",2009-01-01 00:03:11,0.0,0.0,,,,0.0,0.0,5.8,0.9,"""yellow""","""CMT""",209
210,2009-01-01 00:05:45,40.774548,-73.96531999999998,237.0,,0.0,4.2,,,,"""Cash""",2009-01-01 00:03:12,40.773235,-73.95875500000002,236.0,,,0.0,0.0,4.2,0.4,"""yellow""","""CMT""",210
211,2009-01-01 00:17:43,40.71322,-74.008965,231.0,,0.0,14.2,,,,"""Cash""",2009-01-01 00:03:12,40.760937,-73.99087,48.0,,,0.0,0.0,14.2,4.6,"""yellow""","""CMT""",211
212,2009-01-01 00:25:24,40.720726,-73.776276,131.0,,0.5,30.1,,,,"""CASH""",2009-01-01 00:03:12,40.761375,-73.97846,161.0,,,0.0,0.0,30.6,13.1,"""yellow""","""DDS""",212
213,2009-01-01 00:07:56,40.819447,-73.94082,42.0,,0.0,5.4,,,,"""Cash""",2009-01-01 00:03:12,40.827652,-73.94587,116.0,,,0.0,0.0,5.4,0.8,"""yellow""","""CMT""",213
214,2009-01-01 00:07:12,40.7449,-74.0025,68.0,,0.0,5.4,,,,"""Cash""",2009-01-01 00:03:12,40.73374,-74.00256999999998,249.0,,,0.0,0.0,5.4,1.3,"""yellow""","""CMT""",214
215,2009-01-01 00:05:20,40.77451,-73.98422,142.0,,0.0,4.2,,,,"""Cash""",2009-01-01 00:03:13,40.778206,-73.98216,143.0,,,0.0,0.0,4.2,0.3,"""yellow""","""CMT""",215
216,2009-01-01 00:06:19,40.799786,-73.96059,24.0,,0.0,5.0,,,,"""Cash""",2009-01-01 00:03:13,40.79368,-73.97079000000002,238.0,,,0.0,0.0,5.0,0.9,"""yellow""","""CMT""",216
217,2009-01-01 00:36:01,40.774952,-73.97895,142.0,,0.0,20.6,,,,"""Cash""",2009-01-01 00:03:13,40.72132,-73.98765,148.0,,,0.0,0.0,20.6,5.8,"""yellow""","""CMT""",217
218,2009-01-01 00:15:28,40.70531,-73.93536999999998,37.0,,0.0,11.8,,,,"""Cash""",2009-01-01 00:03:14,40.690372,-73.98161999999998,97.0,,,0.0,0.0,11.8,3.6,"""yellow""","""CMT""",218
219,2009-01-01 00:19:15,40.74879,-73.99180600000003,186.0,,0.0,10.6,,,,"""Cash""",2009-01-01 00:03:14,40.724888,-73.98433,79.0,,,0.0,0.0,10.6,2.4,"""yellow""","""CMT""",219
220,2009-01-01 00:25:30,40.80145,-73.95366,41.0,,0.5,16.1,,,,"""CASH""",2009-01-01 00:03:15,40.75585,-73.970146,229.0,,,0.0,0.0,16.6,5.6,"""yellow""","""DDS""",220
221,2009-01-01 00:07:33,40.788807,-73.96766,238.0,,0.0,5.4,,,,"""Cash""",2009-01-01 00:03:15,40.78157,-73.97570999999998,239.0,,,0.0,0.0,5.4,1.0,"""yellow""","""CMT""",221
222,2009-01-01 00:14:50,40.740517,-73.9905,234.0,,0.0,9.8,,,,"""Credit""",2009-01-01 00:03:17,40.758675,-73.97135,162.0,,,1.47,0.0,11.27,2.2,"""yellow""","""CMT""",222
223,2009-01-01 00:13:38,40.742035,-74.000984,68.0,,0.0,7.8,,,,"""Cash""",2009-01-01 00:03:19,40.722023,-73.996414,144.0,,,0.0,0.0,7.8,1.7,"""yellow""","""CMT""",223
224,2009-01-01 00:11:25,40.768394,-73.96275,237.0,,0.0,8.6,,,,"""Cash""",2009-01-01 00:03:20,40.73704,-73.98437,107.0,,,0.0,0.0,8.6,2.5,"""yellow""","""CMT""",224
225,2009-01-01 00:10:24,40.745693,-73.977776,170.0,,0.0,9.4,,,,"""Cash""",2009-01-01 00:03:21,40.77438400000001,-73.94844,262.0,,,0.0,0.0,9.4,3.0,"""yellow""","""CMT""",225
226,2009-01-01 00:10:46,40.747677,-73.99494,186.0,,0.0,7.0,,,,"""Cash""",2009-01-01 00:03:22,40.74266400000001,-73.98916,234.0,,,0.0,0.0,7.0,1.4,"""yellow""","""CMT""",226
227,2009-01-01 00:14:02,40.76548,-73.92263,7.0,,0.0,11.4,,,,"""Cash""",2009-01-01 00:03:22,40.768875,-73.95781,141.0,,,0.0,0.0,11.4,3.6,"""yellow""","""CMT""",227
228,2009-01-01 00:17:00,40.772045,-73.94996,262.0,,0.0,13.0,,,,"""Cash""",2009-01-01 00:03:23,40.743515,-73.99405,90.0,,,0.0,0.0,13.0,4.1,"""yellow""","""CMT""",228
229,2009-01-01 00:16:50,40.782406,-73.97648000000002,239.0,,0.0,13.4,,,,"""Cash""",2009-01-01 00:03:23,40.742004,-73.99264000000002,234.0,,,0.0,0.0,13.4,4.3,"""yellow""","""CMT""",229
230,2009-01-01 00:11:07,40.784676,-73.98116999999998,239.0,,0.0,8.2,,,,"""Cash""",2009-01-01 00:03:23,40.77886,-73.95317,263.0,,,0.0,0.0,8.2,1.9,"""yellow""","""CMT""",230
231,2009-01-01 00:06:43,40.725163,-73.99215,79.0,,0.0,5.0,,,,"""Cash""",2009-01-01 00:03:24,40.718754,-73.98836,148.0,,,0.0,0.0,5.0,0.7,"""yellow""","""CMT""",231
232,2009-01-01 00:16:00,40.85655,-73.928635,243.0,,0.0,21.0,,,,"""Cash""",2009-01-01 00:03:26,40.76225,-73.9722,163.0,,,0.0,0.0,21.0,8.7,"""yellow""","""CMT""",232
233,2009-01-01 00:32:22,40.580402,-73.96719,29.0,,0.0,36.2,,,,"""Cash""",2009-01-01 00:03:26,40.731136,-73.99954,114.0,,,0.0,0.0,36.2,15.5,"""yellow""","""CMT""",233
234,2009-01-01 00:18:00,40.717625,-73.957924,255.0,,0.5,10.5,,,,"""CASH""",2009-01-01 00:03:27,40.677086,-73.959274,61.0,,,0.0,0.0,11.0,3.0,"""yellow""","""DDS""",234
235,2009-01-01 00:17:24,40.72688,-73.97804000000002,4.0,,0.0,15.4,,,,"""Cash""",2009-01-01 00:03:27,40.78448,-73.97747,239.0,,,0.0,0.0,15.4,5.6,"""yellow""","""CMT""",235
236,2009-01-01 00:18:17,40.734467,-73.98334,107.0,,0.5,10.5,,,,"""CASH""",2009-01-01 00:03:29,40.706844,-74.01373000000002,261.0,,,0.0,0.0,11.0,3.0,"""yellow""","""DDS""",236
237,2009-01-01 00:09:28,40.74636,-73.98015600000002,170.0,,0.0,6.2,,,,"""Cash""",2009-01-01 00:03:29,40.73466,-73.99006,234.0,,,0.0,0.0,6.2,1.0,"""yellow""","""CMT""",237
238,2009-01-01 00:07:00,40.745186,-74.002045,68.0,,0.0,4.6,,,,"""Cash""",2009-01-01 00:03:30,40.73563400000001,-74.00058,249.0,,,0.0,0.0,4.6,0.8,"""yellow""","""CMT""",238
239,2009-01-01 00:14:55,40.759857,-73.958534,140.0,,0.0,18.6,,,,"""Cash""",2009-01-01 00:03:31,40.77521,-73.94778000000002,262.0,,,0.0,0.0,18.6,7.7,"""yellow""","""CMT""",239
240,2009-01-01 00:07:32,40.784264,-73.97073,239.0,,0.5,4.5,,,,"""CASH""",2009-01-01 00:03:31,40.79334,-73.97465,238.0,,,0.0,0.0,5.0,0.9,"""yellow""","""DDS""",240
241,2009-01-01 00:17:30,40.711285,-73.943855,80.0,,0.0,13.8,,,,"""Credit""",2009-01-01 00:03:31,40.702286,-74.01281999999998,88.0,,,3.45,0.0,17.25,4.5,"""yellow""","""CMT""",241
242,2009-01-01 00:11:21,40.718822,-73.98618,232.0,,0.0,8.2,,,,"""Cash""",2009-01-01 00:03:31,40.71271,-73.95876,256.0,,,0.0,0.0,8.2,2.0,"""yellow""","""CMT""",242
243,2009-01-01 00:23:32,40.77814,-73.9486,263.0,,0.0,15.8,,,,"""Credit""",2009-01-01 00:03:32,40.743088,-74.00747,68.0,,,3.16,0.0,18.96,5.0,"""yellow""","""CMT""",243
244,2009-01-01 00:22:58,40.77935,-73.98337,143.0,,0.0,13.4,,,,"""Cash""",2009-01-01 00:03:32,40.743107,-73.98939,234.0,,,0.0,0.0,13.4,3.6,"""yellow""","""CMT""",244
245,2009-01-01 00:07:07,40.739727,-73.98104000000002,137.0,,0.0,4.6,,,,"""Cash""",2009-01-01 00:03:32,40.738407,-73.98761999999998,107.0,,,0.0,0.0,4.6,0.7,"""yellow""","""CMT""",245
246,2009-01-01 00:22:25,40.763786,-73.98541999999998,48.0,,0.0,13.8,,,,"""Cash""",2009-01-01 00:03:34,40.748104,-73.99501,186.0,,,0.0,0.0,13.8,3.7,"""yellow""","""CMT""",246
